WAVE	FLUX	ERR
3826.98389954	0.02330760471522808	0.1526682823896408
3827.0281523603	0.1174091249704361	0.3426501452922821
3827.0724051806	0.15373849868774414	0.39209499955177307
3827.1166580009	0.07653909921646118	0.27665701508522034
3827.1609108212	0.005482983775436878	0.07404717057943344
3827.2051636415	0.22362883388996124	0.4728941023349762
3827.2494164618	0.033198606222867966	0.18220484256744385
3827.2936692821	0.03179202973842621	0.17830319702625275
3827.3379221024	-0.048783209174871445	0.22086921334266663
3827.3821749227	0.15898405015468597	0.39872804284095764
3827.426427743	0.1094585657119751	0.3308452367782593
3827.4706805633	0.11997369676828384	0.34637218713760376
3827.5149333836002	0.04932781681418419	0.22209866344928741
3827.5591862039	-0.014654231257736683	0.12105466425418854
3827.6034390242	0.00759630324319005	0.08715677261352539
3827.6476918445	-0.030906131491065025	0.17580139636993408
3827.6919446648	-0.06069709733128548	0.24636781215667725
3827.7361974851	-0.052466925233602524	0.22905659675598145
3827.7804503054	0.10261900722980499	0.3203420042991638
3827.8247031257	0.0455191433429718	0.21335215866565704
3827.868955946	0.09025764465332031	0.300429105758667
3827.9132087663	0.04703962057828903	0.21688619256019592
3827.9574615866	0.0006810860941186547	0.026097625494003296
3828.0017144069	-0.051725130528211594	0.22743159532546997
3828.0459672272	0.06059999018907547	0.24617065489292145
3828.0902200475	0.01261099986732006	0.11229870468378067
3828.1344728678	0.0018855478847399354	0.043422896414995193
3828.1787256881003	0.03442303091287613	0.18553444743156433
3828.2229785084	-0.023718390613794327	0.15400776267051697
3828.2672313287	0.19922716915607452	0.4463486969470978
3828.311484149	0.11815160512924194	0.3437318801879883
3828.3557369693	0.08013767004013062	0.28308597207069397
3828.3999897896	0.0997195839881897	0.3157840669155121
3828.4442426099	-0.017175184562802315	0.1310541331768036
3828.4884954302	-0.03008846379816532	0.17346026003360748
3828.5327482505	0.04997291415929794	0.22354622185230255
3828.5770010708	-0.004850247409194708	0.06964372098445892
3828.6212538911	0.029912257567048073	0.1729516088962555
3828.6655067114	0.006283232010900974	0.07926683872938156
3828.7097595317	0.01832728087902069	0.13537828624248505
3828.7540123520002	0.14525611698627472	0.3811247944831848
3828.7982651723	0.0427643358707428	0.20679539442062378
3828.8425179926	0.03250749781727791	0.1802983582019806
